name,code,consumption,consumptionFull,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,month_day,year,gasDayEnd,month_day_gasDayEnd,year_gasDayEnd,netWithdrawal
Germany,DE,995.2735,20.6,DE,2019-07-09,204.9883,233.00,179.52,242.9550,3712.14,6455.70,C,0.02,84.37,07.09.,07.09.,2019,2019-07-10,07.10.,2019,
Germany,DE,995.2735,20.59,DE,2019-07-08,204.9313,297.66,121.92,242.9550,3712.14,6455.70,C,0.07,84.35,07.08.,07.08.,2019,2019-07-09,07.09.,2019,
Germany,DE,995.2735,20.57,DE,2019-07-07,204.7462,797.93,0.02,242.9627,3712.26,6455.88,C,0.33,84.27,07.07.,07.07.,2019,2019-07-08,07.08.,2019,
Germany,DE,995.2735,20.49,DE,2019-07-06,203.9446,795.01,0.01,242.9627,3712.26,6455.88,C,0.33,83.94,07.06.,07.06.,2019,2019-07-07,07.07.,2019,
Germany,DE,995.2735,20.38,DE,2019-07-05,202.7889,574.40,19.19,242.9627,3712.26,6455.88,C,0.23,83.47,07.05.,07.05.,2019,2019-07-06,07.06.,2019,
Germany,DE,995.2735,20.35,DE,2019-07-04,202.5833,433.27,18.51,242.9627,3712.26,6455.88,C,0.17,83.38,07.04.,07.04.,2019,2019-07-05,07.05.,2019,
Germany,DE,995.2735,20.31,DE,2019-07-03,202.1703,411.27,46.59,242.9627,3712.26,6455.88,C,0.15,83.21,07.03.,07.03.,2019,2019-07-04,07.04.,2019,
Germany,DE,995.2735,20.25,DE,2019-07-02,201.5104,485.02,34.24,242.9651,3712.31,6455.95,C,0.19,82.94,07.02.,07.02.,2019,2019-07-03,07.03.,2019,
Germany,DE,995.2735,20.2,DE,2019-07-01,201.0546,708.96,12.62,242.9651,3712.31,6455.95,C,0.29,82.75,07.01.,07.01.,2019,2019-07-02,07.02.,2019,
Germany,DE,995.2735,20.13,DE,2019-06-30,200.3578,1161.39,3.59,242.9845,3712.61,6456.39,C,0.48,82.46,06.30.,06.30.,2019,2019-07-01,07.01.,2019,
Germany,DE,995.2735,20.01,DE,2019-06-29,199.1943,1057.07,0.25,242.9845,3712.61,6456.39,C,0.43,81.98,06.29.,06.29.,2019,2019-06-30,06.30.,2019,
Germany,DE,995.2735,19.91,DE,2019-06-28,198.1351,684.51,5.22,242.9845,3712.61,6456.39,C,0.28,81.54,06.28.,06.28.,2019,2019-06-29,06.29.,2019,
Germany,DE,995.2735,19.84,DE,2019-06-27,197.4253,809.02,16.37,242.8852,3712.61,6456.39,C,0.33,81.28,06.27.,06.27.,2019,2019-06-28,06.28.,2019,
Germany,DE,995.2735,19.76,DE,2019-06-26,196.6283,840.38,42.43,242.8852,3712.61,6456.39,C,0.33,80.96,06.26.,06.26.,2019,2019-06-27,06.27.,2019,
Germany,DE,995.2735,19.68,DE,2019-06-25,195.8304,796.94,5.96,242.8852,3712.61,6456.39,C,0.33,80.63,06.25.,06.25.,2019,2019-06-26,06.26.,2019,
Germany,DE,995.2735,19.6,DE,2019-06-24,195.0409,748.27,21.68,242.8852,3712.61,6456.39,C,0.3,80.3,06.24.,06.24.,2019,2019-06-25,06.25.,2019,
Germany,DE,995.2735,19.52,DE,2019-06-23,194.3100,998.40,5.52,242.8504,3712.07,6455.60,C,0.41,80.01,06.23.,06.23.,2019,2019-06-24,06.24.,2019,
Germany,DE,995.2735,19.42,DE,2019-06-22,193.3011,1008.80,5.96,242.8504,3712.07,6455.60,C,0.41,79.6,06.22.,06.22.,2019,2019-06-23,06.23.,2019,
Germany,DE,995.2735,19.32,DE,2019-06-21,192.2940,718.62,0.65,242.8504,3712.07,6455.60,C,0.3,79.18,06.21.,06.21.,2019,2019-06-22,06.22.,2019,
Germany,DE,995.2735,19.25,DE,2019-06-20,191.5675,755.80,0.02,242.8504,3712.07,6455.60,C,0.31,78.88,06.20.,06.20.,2019,2019-06-21,06.21.,2019,
Germany,DE,995.2735,19.17,DE,2019-06-19,190.8145,641.85,23.95,242.8504,3712.07,6455.60,C,0.25,78.57,06.19.,06.19.,2019,2019-06-20,06.20.,2019,
Germany,DE,995.2735,19.11,DE,2019-06-18,190.1939,771.47,4.97,242.8504,3712.07,6455.60,C,0.32,78.32,06.18.,06.18.,2019,2019-06-19,06.19.,2019,
Germany,DE,995.2735,19.03,DE,2019-06-17,189.4248,838.05,6.54,242.8504,3712.07,6455.60,C,0.34,78.0,06.17.,06.17.,2019,2019-06-18,06.18.,2019,
Germany,DE,995.2735,18.95,DE,2019-06-16,188.5947,1026.97,7.11,242.7731,3710.86,6453.83,C,0.42,77.68,06.16.,06.16.,2019,2019-06-17,06.17.,2019,
Germany,DE,995.2735,18.88,DE,2019-06-15,187.9005,1039.65,26.76,242.7731,3710.86,6453.83,C,0.42,77.4,06.15.,06.15.,2019,2019-06-16,06.16.,2019,
Germany,DE,995.2735,18.78,DE,2019-06-14,186.9093,813.80,6.81,242.7731,3710.86,6453.83,C,0.33,76.99,06.14.,06.14.,2019,2019-06-15,06.15.,2019,
Germany,DE,995.2735,18.7,DE,2019-06-13,186.1016,794.40,36.21,242.7731,3710.86,6453.83,C,0.31,76.66,06.13.,06.13.,2019,2019-06-14,06.14.,2019,
Germany,DE,995.2735,18.62,DE,2019-06-12,185.3474,846.73,6.97,242.7731,3710.86,6453.83,C,0.35,76.35,06.12.,06.12.,2019,2019-06-13,06.13.,2019,
Germany,DE,995.2735,18.54,DE,2019-06-11,184.5051,709.66,12.65,242.7731,3710.86,6453.83,C,0.29,76.0,06.11.,06.11.,2019,2019-06-12,06.12.,2019,
Germany,DE,995.2735,18.46,DE,2019-06-10,183.7664,1010.73,17.31,242.7731,3710.86,6453.83,C,0.41,75.69,06.10.,06.10.,2019,2019-06-11,06.11.,2019,
Germany,DE,995.2735,18.36,DE,2019-06-09,182.7689,1078.28,2.50,242.8136,3711.49,6454.76,C,0.44,75.27,06.09.,06.09.,2019,2019-06-10,06.10.,2019,
Germany,DE,995.2735,18.26,DE,2019-06-08,181.6879,1072.28,6.38,242.8136,3711.49,6454.76,C,0.44,74.83,06.08.,06.08.,2019,2019-06-09,06.09.,2019,
Germany,DE,995.2735,18.15,DE,2019-06-07,180.6135,1051.13,7.95,242.8136,3711.49,6454.76,C,0.43,74.38,06.07.,06.07.,2019,2019-06-08,06.08.,2019,
Germany,DE,995.2735,18.04,DE,2019-06-06,179.5664,836.89,23.95,242.8136,3711.49,6454.76,C,0.33,73.95,06.06.,06.06.,2019,2019-06-07,06.07.,2019,
Germany,DE,995.2735,17.96,DE,2019-06-05,178.7787,1074.39,3.02,242.8136,3711.49,6454.76,C,0.44,73.63,06.05.,06.05.,2019,2019-06-06,06.06.,2019,
Germany,DE,995.2735,17.85,DE,2019-06-04,177.7037,1219.42,15.89,242.8136,3711.49,6454.76,C,0.5,73.19,06.04.,06.04.,2019,2019-06-05,06.05.,2019,
Germany,DE,995.2735,17.74,DE,2019-06-03,176.5327,1235.23,3.82,242.7896,3711.49,6454.76,C,0.51,72.71,06.03.,06.03.,2019,2019-06-04,06.04.,2019,
Germany,DE,995.2735,17.62,DE,2019-06-02,175.3498,1635.12,3.08,242.9053,3713.46,6457.63,C,0.67,72.19,06.02.,06.02.,2019,2019-06-03,06.03.,2019,
Germany,DE,995.2735,17.45,DE,2019-06-01,173.7123,1599.22,6.44,242.9053,3713.46,6457.63,C,0.66,71.51,06.01.,06.01.,2019,2019-06-02,06.02.,2019,
Germany,DE,995.2735,17.29,DE,2019-05-31,172.0954,1273.10,4.99,242.8633,3722.84,6456.38,C,0.52,70.86,05.31.,05.31.,2019,2019-06-01,06.01.,2019,
Germany,DE,995.2735,17.16,DE,2019-05-30,170.8251,1209.27,2.84,242.8633,3722.84,6456.38,C,0.5,70.34,05.30.,05.30.,2019,2019-05-31,05.31.,2019,
Germany,DE,995.2735,17.04,DE,2019-05-29,169.6150,670.04,12.42,242.8633,3722.84,6456.38,C,0.27,69.84,05.29.,05.29.,2019,2019-05-30,05.30.,2019,
Germany,DE,995.2735,16.98,DE,2019-05-28,168.9540,786.83,34.03,242.8633,3722.84,6456.38,C,0.31,69.57,05.28.,05.28.,2019,2019-05-29,05.29.,2019,
Germany,DE,995.2735,16.9,DE,2019-05-27,168.1910,1077.41,3.80,242.8633,3722.84,6456.38,C,0.44,69.25,05.27.,05.27.,2019,2019-05-28,05.28.,2019,
Germany,DE,995.2735,16.79,DE,2019-05-26,167.1279,1182.12,0.02,242.8826,3723.15,6456.83,C,0.49,68.81,05.26.,05.26.,2019,2019-05-27,05.27.,2019,
Germany,DE,995.2735,16.67,DE,2019-05-25,165.9096,1006.78,1.75,242.8826,3723.15,6456.83,C,0.41,68.31,05.25.,05.25.,2019,2019-05-26,05.26.,2019,
Germany,DE,995.2735,16.57,DE,2019-05-24,164.8987,866.23,0.02,242.8826,3723.15,6456.83,C,0.36,67.89,05.24.,05.24.,2019,2019-05-25,05.25.,2019,
Germany,DE,995.2735,16.48,DE,2019-05-23,164.0318,739.79,32.28,242.8826,3723.15,6456.83,C,0.29,67.54,05.23.,05.23.,2019,2019-05-24,05.24.,2019,
Germany,DE,995.2735,14.48,DE,2019-04-22,144.1134,1418.80,1.04,242.6340,3722.81,6456.34,C,0.58,59.4,04.22.,04.22.,2019,2019-04-23,04.23.,2019,
Germany,DE,995.2735,14.34,DE,2019-04-21,142.6791,1313.84,4.83,242.6011,3722.30,6455.59,C,0.54,58.81,04.21.,04.21.,2019,2019-04-22,04.22.,2019,
Germany,DE,995.2735,14.2,DE,2019-04-20,141.3570,1258.91,9.01,242.6011,3722.30,6455.59,C,0.52,58.27,04.20.,04.20.,2019,2019-04-21,04.21.,2019,
Germany,DE,995.2735,14.08,DE,2019-04-19,140.0935,1238.24,4.88,242.6011,3722.30,6455.59,C,0.51,57.75,04.19.,04.19.,2019,2019-04-20,04.20.,2019,
Germany,DE,995.2735,13.95,DE,2019-04-18,138.8460,870.49,47.23,242.6011,3722.30,6455.59,C,0.34,57.23,04.18.,04.18.,2019,2019-04-19,04.19.,2019,
Germany,DE,995.2735,13.87,DE,2019-04-17,138.0079,731.06,84.42,242.6011,3722.30,6455.59,C,0.27,56.89,04.17.,04.17.,2019,2019-04-18,04.18.,2019,
Germany,DE,995.2735,13.8,DE,2019-04-16,137.3513,554.44,33.81,242.6011,3722.30,6455.59,C,0.21,56.62,04.16.,04.16.,2019,2019-04-17,04.17.,2019,
Germany,DE,995.2735,13.75,DE,2019-04-15,136.8154,288.04,148.74,242.6011,3722.30,6455.59,C,0.06,56.4,04.15.,04.15.,2019,2019-04-16,04.16.,2019,
Germany,DE,995.2735,13.73,DE,2019-04-14,136.6686,260.95,178.91,242.5103,3720.88,6453.51,C,0.03,56.36,04.14.,04.14.,2019,2019-04-15,04.15.,2019,
Germany,DE,995.2735,13.72,DE,2019-04-13,136.5787,212.08,276.48,242.5103,3720.88,6453.51,C,-0.03,56.32,04.13.,04.13.,2019,2019-04-14,04.14.,2019,
Germany,DE,995.2735,13.73,DE,2019-04-12,136.6351,212.78,376.75,242.5103,3720.88,6453.51,C,-0.07,56.34,04.12.,04.12.,2019,2019-04-13,04.13.,2019,
Germany,DE,995.2735,13.74,DE,2019-04-11,136.7916,199.76,411.57,242.5103,3720.88,6453.51,C,-0.09,56.41,04.11.,04.11.,2019,2019-04-12,04.12.,2019,
Germany,DE,995.2735,13.76,DE,2019-04-10,136.9945,236.99,269.99,242.5557,3747.65,6465.66,C,-0.01,56.48,04.10.,04.10.,2019,2019-04-11,04.11.,2019,
Germany,DE,995.2735,13.77,DE,2019-04-09,137.0167,228.87,101.02,242.5557,3747.65,6465.66,C,0.05,56.49,04.09.,04.09.,2019,2019-04-10,04.10.,2019,
Germany,DE,995.2735,13.75,DE,2019-04-08,136.8866,410.53,28.10,242.5557,3747.65,6465.66,C,0.16,56.44,04.08.,04.08.,2019,2019-04-09,04.09.,2019,
Germany,DE,995.2735,13.71,DE,2019-04-07,136.4968,624.83,3.65,242.6350,3719.19,6449.65,C,0.26,56.26,04.07.,04.07.,2019,2019-04-08,04.08.,2019,
Germany,DE,995.2735,13.65,DE,2019-04-06,135.8659,471.46,44.61,242.6350,3719.19,6449.65,C,0.18,56.0,04.06.,04.06.,2019,2019-04-07,04.07.,2019,
Germany,DE,995.2735,13.61,DE,2019-04-05,135.4310,322.09,433.69,242.6350,3719.19,6449.65,C,-0.05,55.82,04.05.,04.05.,2019,2019-04-06,04.06.,2019,
Germany,DE,995.2735,13.62,DE,2019-04-04,135.5316,341.30,392.33,242.6350,3719.19,6449.65,C,-0.02,55.86,04.04.,04.04.,2019,2019-04-05,04.05.,2019,
Germany,DE,995.2735,13.73,DE,2019-04-03,136.6086,496.71,93.19,242.6350,3719.19,6449.65,C,0.17,56.3,04.03.,04.03.,2019,2019-04-04,04.04.,2019,
Germany,DE,995.2735,13.67,DE,2019-04-02,136.0940,605.22,10.36,242.6350,3719.19,6449.65,C,0.25,56.09,04.02.,04.02.,2019,2019-04-03,04.03.,2019,
Germany,DE,995.2735,13.54,DE,2019-04-01,134.7803,548.61,165.74,241.2171,3694.89,6413.47,C,0.16,55.88,04.01.,04.01.,2019,2019-04-02,04.02.,2019,
Germany,DE,995.2735,13.34,DE,2019-03-31,132.7244,575.76,101.49,245.8656,3685.34,6386.11,E,0.19,53.98,03.31.,03.31.,2019,2019-04-01,04.01.,2019,
Germany,DE,995.2735,13.41,DE,2019-03-30,133.5018,707.05,107.96,245.8885,3567.30,6187.53,C,0.24,54.29,03.30.,03.30.,2019,2019-03-31,03.31.,2019,
Germany,DE,995.2735,13.35,DE,2019-03-29,132.9054,328.86,245.47,245.8885,3686.54,6388.03,C,0.03,54.05,03.29.,03.29.,2019,2019-03-30,03.30.,2019,
Germany,DE,995.2735,13.35,DE,2019-03-28,132.8265,232.04,282.90,245.8885,3686.54,6388.03,C,-0.02,54.02,03.28.,03.28.,2019,2019-03-29,03.29.,2019,
Germany,DE,995.2735,13.35,DE,2019-03-27,132.8859,259.75,358.10,245.8885,3686.54,6388.03,C,-0.04,54.04,03.27.,03.27.,2019,2019-03-28,03.28.,2019,
Germany,DE,995.2735,13.36,DE,2019-03-26,132.9894,231.47,492.66,245.8885,3686.54,6388.03,C,-0.11,54.09,03.26.,03.26.,2019,2019-03-27,03.27.,2019,
Germany,DE,995.2735,13.39,DE,2019-03-25,133.2638,353.72,316.06,245.8885,3686.54,6388.03,C,0.02,54.2,03.25.,03.25.,2019,2019-03-26,03.26.,2019,
Germany,DE,995.2735,13.39,DE,2019-03-24,133.2257,720.31,120.75,245.9070,3686.78,6388.43,C,0.24,54.18,03.24.,03.24.,2019,2019-03-25,03.25.,2019,
Germany,DE,995.2735,13.33,DE,2019-03-23,132.6290,697.54,107.88,245.9070,3686.78,6388.43,C,0.24,53.93,03.23.,03.23.,2019,2019-03-24,03.24.,2019,
Germany,DE,995.2735,13.27,DE,2019-03-22,132.0402,365.66,175.48,245.9070,3686.78,6388.43,C,0.08,53.7,03.22.,03.22.,2019,2019-03-23,03.23.,2019,
Germany,DE,995.2735,13.25,DE,2019-03-21,131.8554,262.96,282.33,245.9070,3686.78,6388.43,C,-0.01,53.62,03.21.,03.21.,2019,2019-03-22,03.22.,2019,
Germany,DE,995.2735,13.25,DE,2019-03-20,131.8811,202.71,438.50,245.9070,3686.78,6388.43,C,-0.1,53.63,03.20.,03.20.,2019,2019-03-21,03.21.,2019,
Germany,DE,995.2735,13.28,DE,2019-03-19,132.1228,195.15,509.88,245.9070,3686.78,6388.43,C,-0.13,53.73,03.19.,03.19.,2019,2019-03-20,03.20.,2019,
Germany,DE,995.2735,13.31,DE,2019-03-18,132.4285,208.65,418.21,245.9070,3686.78,6388.43,C,-0.09,53.85,03.18.,03.18.,2019,2019-03-19,03.19.,2019,
Germany,DE,995.2735,13.33,DE,2019-03-17,132.6451,455.71,155.21,245.9731,3687.62,6389.85,C,0.12,53.93,03.17.,03.17.,2019,2019-03-18,03.18.,2019,
Germany,DE,995.2735,13.3,DE,2019-03-16,132.3435,416.37,148.11,245.9731,3687.62,6389.85,C,0.11,53.8,03.16.,03.16.,2019,2019-03-17,03.17.,2019,
Germany,DE,995.2735,13.27,DE,2019-03-15,132.0806,261.06,207.69,245.9731,3687.62,6389.85,C,0.02,53.7,03.15.,03.15.,2019,2019-03-16,03.16.,2019,
Germany,DE,995.2735,13.27,DE,2019-03-14,132.0354,206.21,317.40,245.9731,3687.62,6389.85,C,-0.05,53.68,03.14.,03.14.,2019,2019-03-15,03.15.,2019,
Germany,DE,995.2735,13.28,DE,2019-03-13,132.1543,262.27,367.61,245.9731,3687.62,6389.85,C,-0.04,53.73,03.13.,03.13.,2019,2019-03-14,03.14.,2019,
Germany,DE,995.2735,13.29,DE,2019-03-12,132.2696,183.34,483.11,245.9731,3687.62,6389.85,C,-0.12,53.77,03.12.,03.12.,2019,2019-03-13,03.13.,2019,
Germany,DE,995.2735,13.32,DE,2019-03-11,132.5743,149.53,384.36,245.9731,3687.62,6389.85,C,-0.1,53.9,03.11.,03.11.,2019,2019-03-12,03.12.,2019,
Germany,DE,995.2735,13.34,DE,2019-03-10,132.8141,290.85,209.02,245.8802,3686.43,6387.86,C,0.03,54.02,03.10.,03.10.,2019,2019-03-11,03.11.,2019,
Germany,DE,995.2735,13.34,DE,2019-03-09,132.7305,272.30,163.01,245.8802,3686.43,6387.86,C,0.04,53.98,03.09.,03.09.,2019,2019-03-10,03.10.,2019,
Germany,DE,995.2735,13.32,DE,2019-03-08,132.5852,251.65,202.46,245.8802,3686.43,6387.86,C,0.02,53.92,03.08.,03.08.,2019,2019-03-09,03.09.,2019,
Germany,DE,995.2735,13.32,DE,2019-03-07,132.5379,266.29,203.79,245.8802,3686.43,6387.86,C,0.03,53.9,03.07.,03.07.,2019,2019-03-08,03.08.,2019,
Germany,DE,995.2735,13.3,DE,2019-03-06,132.3729,171.70,241.90,245.8802,3686.43,6387.86,C,-0.03,53.84,03.06.,03.06.,2019,2019-03-07,03.07.,2019,
Germany,DE,995.2735,13.32,DE,2019-03-05,132.5662,202.03,371.38,245.8802,3686.43,6387.86,C,-0.07,53.91,03.05.,03.05.,2019,2019-03-06,03.06.,2019,
Germany,DE,995.2735,13.34,DE,2019-03-04,132.7504,257.46,236.76,245.8802,3686.43,6387.86,C,0.01,53.99,03.04.,03.04.,2019,2019-03-05,03.05.,2019,
Germany,DE,995.2735,13.34,DE,2019-03-03,132.7634,278.18,116.31,245.8513,3686.07,6387.24,C,0.07,54.0,03.03.,03.03.,2019,2019-03-04,03.04.,2019,
Germany,DE,995.2735,13.32,DE,2019-03-02,132.6016,229.86,152.09,245.8513,3686.07,6387.24,C,0.03,53.94,03.02.,03.02.,2019,2019-03-03,03.03.,2019,
Germany,DE,995.2735,13.32,DE,2019-03-01,132.5239,118.31,325.33,245.8513,3686.07,6387.24,C,-0.08,53.9,03.01.,03.01.,2019,2019-03-02,03.02.,2019,
Germany,DE,995.2735,13.36,DE,2019-02-28,132.9338,164.85,156.54,245.8513,3686.07,6408.84,C,0.0,54.07,02.28.,02.28.,2019,2019-03-01,03.01.,2019,
Germany,DE,995.2735,13.36,DE,2019-02-27,132.9363,91.21,145.49,245.8513,3686.07,6408.84,C,-0.02,54.07,02.27.,02.27.,2019,2019-02-28,02.28.,2019,
Germany,DE,995.2735,13.36,DE,2019-02-26,133.0004,161.18,111.90,245.8513,3686.07,6408.84,C,0.02,54.1,02.26.,02.26.,2019,2019-02-27,02.27.,2019,
Germany,DE,995.2735,13.34,DE,2019-02-25,132.7737,134.39,394.46,245.8513,3686.07,6408.84,E,-0.11,54.01,02.25.,02.25.,2019,2019-02-26,02.26.,2019,
Germany,DE,995.2735,13.37,DE,2019-02-24,133.0777,194.05,308.46,245.8782,3686.41,6409.41,C,-0.05,54.12,02.24.,02.24.,2019,2019-02-25,02.25.,2019,
Germany,DE,995.2735,13.38,DE,2019-02-23,133.2035,194.93,277.70,245.8782,3686.41,6409.41,C,-0.03,54.17,02.23.,02.23.,2019,2019-02-24,02.24.,2019,
Germany,DE,995.2735,13.39,DE,2019-02-22,133.3012,46.92,370.00,245.8782,3686.41,6409.41,C,-0.13,54.21,02.22.,02.22.,2019,2019-02-23,02.23.,2019,
Germany,DE,995.2735,13.43,DE,2019-02-21,133.6339,85.99,303.03,245.8782,3686.41,6409.41,C,-0.09,54.35,02.21.,02.21.,2019,2019-02-22,02.22.,2019,
Germany,DE,995.2735,14.23,DE,2019-02-20,141.6524,37.91,308.56,245.8782,3686.41,6409.41,C,-0.11,57.61,02.20.,02.20.,2019,2019-02-21,02.21.,2019,
Germany,DE,995.2735,14.26,DE,2019-02-19,141.9755,63.06,366.29,245.8782,3686.41,6409.41,C,-0.12,57.74,02.19.,02.19.,2019,2019-02-20,02.20.,2019,
Germany,DE,995.2735,14.3,DE,2019-02-18,142.3016,112.83,216.96,245.8782,3686.41,6409.41,C,-0.04,57.87,02.18.,02.18.,2019,2019-02-19,02.19.,2019,
Germany,DE,995.2735,14.31,DE,2019-02-17,142.4288,213.42,95.53,245.8348,3685.85,6408.48,C,0.05,57.94,02.17.,02.17.,2019,2019-02-18,02.18.,2019,
Germany,DE,995.2735,14.3,DE,2019-02-16,142.3187,150.26,114.32,245.8348,3685.85,6408.48,C,0.01,57.89,02.16.,02.16.,2019,2019-02-17,02.17.,2019,
Germany,DE,995.2735,14.3,DE,2019-02-15,142.3134,97.96,335.22,245.8348,3685.85,6408.48,C,-0.1,57.89,02.15.,02.15.,2019,2019-02-16,02.16.,2019,
Germany,DE,995.2735,14.33,DE,2019-02-14,142.5731,26.71,536.51,245.8348,3685.85,6408.48,C,-0.21,58.0,02.14.,02.14.,2019,2019-02-15,02.15.,2019,
Germany,DE,995.2735,14.38,DE,2019-02-13,143.1235,17.16,695.62,245.8348,3685.85,6408.48,C,-0.28,58.22,02.13.,02.13.,2019,2019-02-14,02.14.,2019,
Germany,DE,995.2735,14.45,DE,2019-02-12,143.8494,26.19,840.90,245.8348,3685.85,6408.48,C,-0.33,58.51,02.12.,02.12.,2019,2019-02-13,02.13.,2019,
Germany,DE,995.2735,14.54,DE,2019-02-11,144.7189,2.43,728.77,245.8348,3685.85,6408.48,C,-0.3,58.87,02.11.,02.11.,2019,2019-02-12,02.12.,2019,
Germany,DE,995.2735,14.62,DE,2019-02-10,145.4662,72.63,224.94,245.8410,3685.93,6408.62,C,-0.06,59.17,02.10.,02.10.,2019,2019-02-11,02.11.,2019,
Germany,DE,995.2735,14.63,DE,2019-02-09,145.6151,57.81,290.84,245.8410,3685.93,6408.62,C,-0.09,59.23,02.09.,02.09.,2019,2019-02-10,02.10.,2019,
Germany,DE,995.2735,14.65,DE,2019-02-08,145.8419,40.18,412.22,245.8410,3685.93,6408.62,C,-0.15,59.32,02.08.,02.08.,2019,2019-02-09,02.09.,2019,
Germany,DE,995.2735,14.69,DE,2019-02-07,146.2294,63.54,498.92,245.8410,3671.77,6408.62,C,-0.18,59.48,02.07.,02.07.,2019,2019-02-08,02.08.,2019,
Germany,DE,995.2735,14.74,DE,2019-02-06,146.6799,52.16,790.74,245.8410,3671.77,6408.62,C,-0.3,59.66,02.06.,02.06.,2019,2019-02-07,02.07.,2019,
Germany,DE,995.2735,14.82,DE,2019-02-05,147.4650,34.98,1312.65,245.8410,3671.77,6408.62,C,-0.52,59.98,02.05.,02.05.,2019,2019-02-06,02.06.,2019,
Germany,DE,995.2735,14.94,DE,2019-02-04,148.7355,24.15,1224.97,245.8410,3671.77,6408.62,C,-0.49,60.5,02.04.,02.04.,2019,2019-02-05,02.05.,2019,
Germany,DE,995.2735,15.07,DE,2019-02-03,149.9463,49.28,876.28,245.8390,3671.74,6408.57,C,-0.34,60.99,02.03.,02.03.,2019,2019-02-04,02.04.,2019,
Germany,DE,995.2735,15.15,DE,2019-02-02,150.7810,141.89,851.28,245.8390,3671.74,6408.57,C,-0.29,61.33,02.02.,02.02.,2019,2019-02-03,02.03.,2019,
Germany,DE,995.2735,15.23,DE,2019-02-01,151.5611,16.33,1266.80,245.8390,3671.74,6408.57,C,-0.51,61.65,02.01.,02.01.,2019,2019-02-02,02.02.,2019,
Germany,DE,995.2735,15.36,DE,2019-01-31,152.8364,17.82,1478.37,245.8390,3671.74,6408.57,C,-0.59,62.17,01.31.,01.31.,2019,2019-02-01,02.01.,2019,
Germany,DE,995.2735,15.51,DE,2019-01-30,154.3659,23.90,1522.20,245.8390,3671.74,6408.57,E,-0.61,62.79,01.30.,01.30.,2019,2019-01-31,01.31.,2019,
Germany,DE,995.2735,15.66,DE,2019-01-29,155.8386,31.22,1460.25,245.8390,3671.74,6408.57,C,-0.58,63.39,01.29.,01.29.,2019,2019-01-30,01.30.,2019,
Germany,DE,995.2735,15.8,DE,2019-01-28,157.2769,49.69,1190.55,245.8390,3671.74,6408.57,C,-0.46,63.98,01.28.,01.28.,2019,2019-01-29,01.29.,2019,
Germany,DE,995.2735,15.92,DE,2019-01-27,158.4271,55.07,583.29,245.8431,3671.79,6408.66,C,-0.21,64.44,01.27.,01.27.,2019,2019-01-28,01.28.,2019,
Germany,DE,995.2735,15.97,DE,2019-01-26,158.9568,68.11,889.71,245.8431,3671.79,6408.66,C,-0.33,64.66,01.26.,01.26.,2019,2019-01-27,01.27.,2019,
Germany,DE,995.2735,16.05,DE,2019-01-25,159.7879,79.52,1901.34,245.8431,3671.79,6408.66,C,-0.74,65.0,01.25.,01.25.,2019,2019-01-26,01.26.,2019,
Germany,DE,995.2735,16.24,DE,2019-01-24,161.6276,25.96,2098.07,245.8431,3671.79,6408.66,C,-0.84,65.74,01.24.,01.24.,2019,2019-01-25,01.25.,2019,
Germany,DE,995.2735,16.45,DE,2019-01-23,163.7116,43.61,2145.50,245.8431,3671.79,6408.66,C,-0.85,66.59,01.23.,01.23.,2019,2019-01-24,01.24.,2019,
Germany,DE,995.2735,16.66,DE,2019-01-22,165.8206,58.02,2138.50,245.8431,3671.79,6408.66,C,-0.85,67.45,01.22.,01.22.,2019,2019-01-23,01.23.,2019,
Germany,DE,995.2735,16.87,DE,2019-01-21,167.9131,20.93,2199.22,245.8431,3671.79,6408.66,C,-0.89,68.3,01.21.,01.21.,2019,2019-01-22,01.22.,2019,
Germany,DE,995.2735,17.09,DE,2019-01-20,170.1043,17.86,1552.09,245.8163,3671.45,6408.08,C,-0.62,69.2,01.20.,01.20.,2019,2019-01-21,01.21.,2019,
Germany,DE,995.2735,17.25,DE,2019-01-19,171.6475,25.33,1341.12,245.8163,3671.45,6408.08,C,-0.54,69.83,01.19.,01.19.,2019,2019-01-20,01.20.,2019,
Germany,DE,995.2735,17.38,DE,2019-01-18,172.9723,20.81,1485.96,245.8163,3671.45,6408.08,C,-0.6,70.37,01.18.,01.18.,2019,2019-01-19,01.19.,2019,
Germany,DE,995.2735,17.53,DE,2019-01-17,174.4465,22.70,878.81,245.8163,3671.45,6408.08,C,-0.35,70.97,01.17.,01.17.,2019,2019-01-18,01.18.,2019,
Germany,DE,995.2735,17.61,DE,2019-01-16,175.3118,57.72,898.63,245.8163,3671.45,6408.08,C,-0.34,71.32,01.16.,01.16.,2019,2019-01-17,01.17.,2019,
Germany,DE,995.2735,17.7,DE,2019-01-15,176.1605,97.23,902.12,245.8163,3671.45,6408.08,C,-0.33,71.66,01.15.,01.15.,2019,2019-01-16,01.16.,2019,
Germany,DE,995.2735,17.78,DE,2019-01-14,177.0079,55.72,616.58,245.8163,3671.45,6408.08,C,-0.23,72.01,01.14.,01.14.,2019,2019-01-15,01.15.,2019,
Germany,DE,995.2735,17.84,DE,2019-01-13,177.5796,146.95,272.76,245.5851,3640.26,6406.45,C,-0.05,72.31,01.13.,01.13.,2019,2019-01-14,01.14.,2019,
